Label,Cancer code,Country code (ISO/UN),Alpha‑3 code,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total
Trinidad and Tobago,10,780,TTO,1,0,1.05,1.44,,10
United Arab Emirates,10,784,ARE,1,0,0.18,0.07,,5
Tunisia,10,788,TUN,1,0,0.65,0.8,,48
Türkiye,10,792,TUR,1,0,0.26,0.31,,130
Turkmenistan,10,795,TKM,1,0,0.78,0.66,,20
Uganda,10,800,UGA,1,0,1.08,0.35,,84
Ukraine,10,804,UKR,1,0,0.5,0.82,,165
North Macedonia,10,807,MKD,1,0,0.33,0.58,,6
Egypt,10,818,EGY,1,0,0.55,0.43,,230
United Kingdom,10,826,GBR,1,0,0.98,1.78,,604
"Tanzania, United Republic of",10,834,TZA,1,0,1.81,0.92,,292
United States of America,10,840,USA,1,0,1.13,1.85,,3069
Burkina Faso,10,854,BFA,1,0,0.18,0.18,,20
Uruguay,10,858,URY,1,0,0.94,1.42,,24
Uzbekistan,10,860,UZB,1,0,0.76,0.67,,115
Venezuela,10,862,VEN,1,0,0.64,0.69,,99
Samoa,10,882,WSM,1,0,0,0,,0
Yemen,10,887,YEM,1,0,0.2,0.1,,15
Zambia,10,894,ZMB,1,0,0.22,0.11,,11
